use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses)"" .
        ?zoning rdfs:label ?zoning_label .
}
","amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses)","I would like to build amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses).  Which zoning districts permits this use?"
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""automotive sales"" .
        ?zoning rdfs:label ?zoning_label .
}
",automotive sales,Which zoning districts allow automotive sales?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""automotive sales"" .
        ?zoning rdfs:label ?zoning_label .
}
",automotive sales,Which zoning districts permit automotive sales?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""automotive sales"" .
        ?zoning rdfs:label ?zoning_label .
}
",automotive sales,I would like to build automotive sales.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""dwellings"" .
        ?zoning rdfs:label ?zoning_label .
}
",dwellings,Which zoning districts allow dwellings?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""dwellings"" .
        ?zoning rdfs:label ?zoning_label .
}
",dwellings,Which zoning districts permit dwellings?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""dwellings"" .
        ?zoning rdfs:label ?zoning_label .
}
",dwellings,I would like to build dwellings.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""light commercial (excluding wholesale sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",light commercial (excluding wholesale sales),Which zoning districts allow light commercial (excluding wholesale sales)?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""light commercial (excluding wholesale sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",light commercial (excluding wholesale sales),Which zoning districts permit light commercial (excluding wholesale sales)?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""light commercial (excluding wholesale sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",light commercial (excluding wholesale sales),I would like to build light commercial (excluding wholesale sales).  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""agricultural Use"" .
        ?zoning rdfs:label ?zoning_label .
}
",agricultural Use,Which zoning districts allow agricultural Use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""agricultural Use"" .
        ?zoning rdfs:label ?zoning_label .
}
",agricultural Use,Which zoning districts permit agricultural Use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""agricultural Use"" .
        ?zoning rdfs:label ?zoning_label .
}
",agricultural Use,I would like to build agricultural Use.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",community centers (including wholesale and retail sales),Which zoning districts allow community centers (including wholesale and retail sales)?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",community centers (including wholesale and retail sales),Which zoning districts permit community centers (including wholesale and retail sales)?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",community centers (including wholesale and retail sales),I would like to build community centers (including wholesale and retail sales).  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""physical fitness centers"" .
        ?zoning rdfs:label ?zoning_label .
}
",physical fitness centers,Which zoning districts allow physical fitness centers?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""physical fitness centers"" .
        ?zoning rdfs:label ?zoning_label .
}
",physical fitness centers,Which zoning districts permit physical fitness centers?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""physical fitness centers"" .
        ?zoning rdfs:label ?zoning_label .
}
",physical fitness centers,I would like to build physical fitness centers.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""paper manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",paper manufacturing,Which zoning districts allow paper manufacturing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""paper manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",paper manufacturing,Which zoning districts permit paper manufacturing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""paper manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",paper manufacturing,I would like to build paper manufacturing.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""liquid fertilizer manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",liquid fertilizer manufacturing,Which zoning districts allow liquid fertilizer manufacturing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""liquid fertilizer manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",liquid fertilizer manufacturing,Which zoning districts permit liquid fertilizer manufacturing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""liquid fertilizer manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",liquid fertilizer manufacturing,I would like to build liquid fertilizer manufacturing.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""manufacture and finishing"" .
        ?zoning rdfs:label ?zoning_label .
}
",manufacture and finishing,Which zoning districts allow manufacture and finishing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""manufacture and finishing"" .
        ?zoning rdfs:label ?zoning_label .
}
",manufacture and finishing,Which zoning districts permit manufacture and finishing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""manufacture and finishing"" .
        ?zoning rdfs:label ?zoning_label .
}
",manufacture and finishing,I would like to build manufacture and finishing.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""two-family dwellings"" .
        ?zoning rdfs:label ?zoning_label .
}
",two-family dwellings,Which zoning districts allow two-family dwellings?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""two-family dwellings"" .
        ?zoning rdfs:label ?zoning_label .
}
",two-family dwellings,Which zoning districts permit two-family dwellings?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""two-family dwellings"" .
        ?zoning rdfs:label ?zoning_label .
}
",two-family dwellings,I would like to build two-family dwellings.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""convenience and neighborhood commercial centers (excluding wholesale sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",convenience and neighborhood commercial centers (excluding wholesale sales),Which zoning districts allow convenience and neighborhood commercial centers (excluding wholesale sales)?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""convenience and neighborhood commercial centers (excluding wholesale sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",convenience and neighborhood commercial centers (excluding wholesale sales),Which zoning districts permit convenience and neighborhood commercial centers (excluding wholesale sales)?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""convenience and neighborhood commercial centers (excluding wholesale sales)"" .
        ?zoning rdfs:label ?zoning_label .
}
",convenience and neighborhood commercial centers (excluding wholesale sales),I would like to build convenience and neighborhood commercial centers (excluding wholesale sales).  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""carpet manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",carpet manufacturing,Which zoning districts allow carpet manufacturing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""carpet manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",carpet manufacturing,Which zoning districts permit carpet manufacturing?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""carpet manufacturing"" .
        ?zoning rdfs:label ?zoning_label .
}
",carpet manufacturing,I would like to build carpet manufacturing.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""product distribution centers"" .
        ?zoning rdfs:label ?zoning_label .
}
",product distribution centers,Which zoning districts allow product distribution centers?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""product distribution centers"" .
        ?zoning rdfs:label ?zoning_label .
}
",product distribution centers,Which zoning districts permit product distribution centers?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""product distribution centers"" .
        ?zoning rdfs:label ?zoning_label .
}
",product distribution centers,I would like to build product distribution centers.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""public libraries"" .
        ?zoning rdfs:label ?zoning_label .
}
",public libraries,Which zoning districts allow public libraries?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""public libraries"" .
        ?zoning rdfs:label ?zoning_label .
}
",public libraries,Which zoning districts permit public libraries?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""public libraries"" .
        ?zoning rdfs:label ?zoning_label .
}
",public libraries,I would like to build public libraries.  Which zoning districts permits this use?
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""multiple family dwellings, such as apartment houses, boarding houses, condominiums and congregate residences"" .
        ?zoning rdfs:label ?zoning_label .
}
","multiple family dwellings, such as apartment houses, boarding houses, condominiums and congregate residences","Which zoning districts allow multiple family dwellings, such as apartment houses, boarding houses, condominiums and congregate residences?"
use,"
SELECT ?zoning_label

WHERE {
        ?zoning :permitsUse ""multiple family dwellings, such as apartment houses, boarding houses, condominiums and congregate residences"" .
        ?zoning rdfs:label ?zoning_label .
}
","multiple family dwellings, such as apartment houses, boarding houses, condominiums and congregate residences","Which zoning districts permit multiple family dwellings, such as apartment houses, boarding houses, condominiums and congregate residences?"
